2025-05-12 00:31:54,222 INFO  Logger.cs: 70 - 
2025-05-12 00:35:19,486 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Polisher.SLDASM
2025-05-12 00:35:19,486 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-05-12 00:35:19,487 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-05-12 00:35:19,487 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J0_Polish-1
2025-05-12 00:35:19,487 INFO  ExportHelperExtension.cs: 1136 - Found 29 in J0_Polish-1
2025-05-12 00:35:19,487 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J0_Polish-1
2025-05-12 00:35:19,488 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J1_Polish-1
2025-05-12 00:35:19,488 INFO  ExportHelperExtension.cs: 1136 - Found 34 in J1_Polish-1
2025-05-12 00:35:19,488 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J1_Polish-1
2025-05-12 00:35:19,488 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J5_Polish-1
2025-05-12 00:35:19,488 INFO  ExportHelperExtension.cs: 1136 - Found 25 in J5_Polish-1
2025-05-12 00:35:19,488 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J5_Polish-1
2025-05-12 00:35:19,490 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J3_Polish-1
2025-05-12 00:35:19,490 INFO  ExportHelperExtension.cs: 1136 - Found 36 in J3_Polish-1
2025-05-12 00:35:19,490 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J3_Polish-1
2025-05-12 00:35:19,490 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J4_Polish-1
2025-05-12 00:35:19,491 INFO  ExportHelperExtension.cs: 1136 - Found 35 in J4_Polish-1
2025-05-12 00:35:19,491 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J4_Polish-1
2025-05-12 00:35:19,491 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J2_Polish-1
2025-05-12 00:35:19,491 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J2_Polish-1
2025-05-12 00:35:19,492 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J2_Polish-1
2025-05-12 00:35:19,724 INFO  SwAddin.cs: 339 - Loading config tree
2025-05-12 00:35:19,728 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-05-12 00:35:19,729 INFO  SwAddin.cs: 344 - Showing property manager
2025-05-12 00:36:00,819 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-12 00:36:11,753 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-12 00:36:23,474 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-12 00:36:32,926 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-12 00:36:42,122 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-12 00:36:55,703 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-05-12 00:36:57,740 INFO  ExportHelperExtension.cs: 347 - Creating joint L1
2025-05-12 00:36:57,745 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-05-12 00:36:57,745 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-12 00:36:57,925 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-05-12 00:36:57,927 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-12 00:36:57,927 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-12 00:36:57,928 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-12 00:36:57,977 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-05-12 00:37:00,371 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child L1 failed
2025-05-12 00:37:00,381 INFO  ExportHelperExtension.cs: 347 - Creating joint L2
2025-05-12 00:37:00,381 INFO  ExportHelperExtension.cs: 1397 - Fixing components for L1
2025-05-12 00:37:00,382 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-05-12 00:37:00,382 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-12 00:37:00,577 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-05-12 00:37:00,577 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-12 00:37:00,578 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-12 00:37:00,578 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-12 00:37:00,578 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-05-12 00:37:00,579 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-05-12 00:37:02,920 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent L1 to child L2 failed
2025-05-12 00:37:02,927 INFO  ExportHelperExtension.cs: 347 - Creating joint L3
2025-05-12 00:37:02,927 INFO  ExportHelperExtension.cs: 1397 - Fixing components for L2
2025-05-12 00:37:02,927 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-05-12 00:37:02,928 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-05-12 00:37:02,928 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-12 00:37:03,119 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-05-12 00:37:03,119 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-12 00:37:03,119 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-12 00:37:03,120 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-12 00:37:03,120 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-05-12 00:37:03,120 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-05-12 00:37:03,121 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-05-12 00:37:05,305 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent L2 to child L3 failed
2025-05-12 00:37:05,311 INFO  ExportHelperExtension.cs: 347 - Creating joint L4
2025-05-12 00:37:05,312 INFO  ExportHelperExtension.cs: 1397 - Fixing components for L3
2025-05-12 00:37:05,312 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2025-05-12 00:37:05,312 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-05-12 00:37:05,313 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-05-12 00:37:05,313 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-12 00:37:05,484 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-05-12 00:37:05,484 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-12 00:37:05,485 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-12 00:37:05,485 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-12 00:37:05,485 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2025-05-12 00:37:05,486 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-05-12 00:37:05,486 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-05-12 00:37:05,487 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-05-12 00:37:07,490 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent L3 to child L4 failed
2025-05-12 00:37:07,495 INFO  ExportHelperExtension.cs: 347 - Creating joint L5
2025-05-12 00:37:07,495 INFO  ExportHelperExtension.cs: 1397 - Fixing components for L4
2025-05-12 00:37:07,495 INFO  ExportHelperExtension.cs: 1402 - Fixing 39
2025-05-12 00:37:07,495 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2025-05-12 00:37:07,495 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-05-12 00:37:07,496 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-05-12 00:37:07,496 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-05-12 00:37:07,674 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-05-12 00:37:07,676 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-05-12 00:37:07,676 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-05-12 00:37:07,676 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-05-12 00:37:07,677 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 39
2025-05-12 00:37:07,677 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2025-05-12 00:37:07,677 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-05-12 00:37:07,677 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-05-12 00:37:07,678 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2025-05-12 00:37:09,697 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent L4 to child L5 failed
2025-05-12 00:37:09,813 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Polisher.SLDASM
2025-05-12 00:37:09,823 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Polisher.SLDASM
2025-05-12 00:37:09,823 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in Polisher.SLDASM
2025-05-12 00:37:09,823 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-05-12 00:37:09,824 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-05-12 00:37:09,824 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J0_Polish-1
2025-05-12 00:37:09,824 INFO  ExportHelperExtension.cs: 1136 - Found 29 in J0_Polish-1
2025-05-12 00:37:09,825 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J0_Polish-1
2025-05-12 00:37:09,825 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J1_Polish-1
2025-05-12 00:37:09,825 INFO  ExportHelperExtension.cs: 1136 - Found 34 in J1_Polish-1
2025-05-12 00:37:09,826 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J1_Polish-1
2025-05-12 00:37:09,826 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J5_Polish-1
2025-05-12 00:37:09,826 INFO  ExportHelperExtension.cs: 1136 - Found 25 in J5_Polish-1
2025-05-12 00:37:09,826 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J5_Polish-1
2025-05-12 00:37:09,827 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J3_Polish-1
2025-05-12 00:37:09,827 INFO  ExportHelperExtension.cs: 1136 - Found 36 in J3_Polish-1
2025-05-12 00:37:09,827 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J3_Polish-1
2025-05-12 00:37:09,831 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J4_Polish-1
2025-05-12 00:37:09,851 INFO  ExportHelperExtension.cs: 1136 - Found 35 in J4_Polish-1
2025-05-12 00:37:09,852 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J4_Polish-1
2025-05-12 00:37:09,852 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J2_Polish-1
2025-05-12 00:37:09,853 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J2_Polish-1
2025-05-12 00:37:09,853 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J2_Polish-1
2025-05-12 00:37:09,854 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Polisher.SLDASM
2025-05-12 00:37:09,854 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Polisher.SLDASM
2025-05-12 00:37:09,854 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Polisher.SLDASM
2025-05-12 00:37:09,855 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-05-12 00:37:09,855 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-05-12 00:37:09,855 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J0_Polish-1
2025-05-12 00:37:09,855 INFO  ExportHelperExtension.cs: 1136 - Found 29 in J0_Polish-1
2025-05-12 00:37:09,856 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J0_Polish-1
2025-05-12 00:37:09,856 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J1_Polish-1
2025-05-12 00:37:09,857 INFO  ExportHelperExtension.cs: 1136 - Found 34 in J1_Polish-1
2025-05-12 00:37:09,857 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J1_Polish-1
2025-05-12 00:37:09,857 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J5_Polish-1
2025-05-12 00:37:09,858 INFO  ExportHelperExtension.cs: 1136 - Found 25 in J5_Polish-1
2025-05-12 00:37:09,858 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J5_Polish-1
2025-05-12 00:37:09,858 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J3_Polish-1
2025-05-12 00:37:09,858 INFO  ExportHelperExtension.cs: 1136 - Found 36 in J3_Polish-1
2025-05-12 00:37:09,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J3_Polish-1
2025-05-12 00:37:09,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J4_Polish-1
2025-05-12 00:37:09,859 INFO  ExportHelperExtension.cs: 1136 - Found 35 in J4_Polish-1
2025-05-12 00:37:09,860 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J4_Polish-1
2025-05-12 00:37:09,860 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J2_Polish-1
2025-05-12 00:37:09,860 INFO  ExportHelperExtension.cs: 1136 - Found 39 in J2_Polish-1
2025-05-12 00:37:09,860 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J2_Polish-1
2025-05-12 00:37:09,906 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-05-12 00:39:07,260 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-05-12 00:39:07,268 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
